doc_id,fecha_iso,proyecto_instalacion,territorio,territorio_tipo,organizacion,organizacion_demandante_tipo,organizacion_demandada_tipo,procedimiento,procedimiento_familia,evento_fase,macrohilo_id,subhilo_primario,abstuvo,subhilo_secundario,subhilo_secundario_evidencia,multiasignado
5328,2024-12-23,inna,taltal,commune,aes chile;sistema de evaluacion de impacto ambiental (sea),Empresa,Institución estatal,ingreso a tramitacion ambiental,otro,otro::2024-12,H0011,inna,False,,[],False
5434,2026-01-23,inna,taltal,commune,"aes andes, proyecto inna;astronomos, jose antonio kast",Científicos y políticos,Empresa y proyecto,cancelacion de proyecto por oposicion,otro,otro::2026-01,H0011,inna,False,,[],False
5444,2026-01-23,inna,region de antofagasta,region,aes andes proyecto inna;jose antonio kast comunidad cientifica vinculada a la astronomia,actor político|comunidad científica,empresa|proyecto,rechazo publico,otro,otro::2026-01,H0011,inna,False,,[],False
5445,2025-12-18,inna,cerro paranal,locality,"aes andes (inna);gobernador de antofagasta, ricardo diaz",Autoridad regional,Empresa y proyecto,propuesta de reubicacion y estudio,otro,otro::2025-12,H0011,inna,False,,[],False
5452,2026-01-23,inna,taltal,commune,aes andes;inna,empresa,proyecto,desistimiento de proyecto,otro,otro::2026-01,H0011,inna,False,,[],False
5455,2026-01-26,proyecto de hidrogeno verde de aes andes,region de antofagasta,region,aes andes;comunidad astronomica nacional e internacional,Comunidad científica,Empresa,desistimiento por controversia,otro,otro::2026-01,H0011,proyecto de hidrogeno verde de aes andes,False,,[],False
5466,2026-01-24,inna,taltal,locality,aes andes;sociedad chilena de astronomia,Organización científica,Empresa,cancelacion de proyecto,otro,otro::2026-01,H0011,inna,False,,[],False
5472,2025-12-11,inna,taltal,commune,asociacion chilena de hidrogeno (h2 chile);candidatos presidenciales,asociacion industrial,candidatos presidenciales,declaracion publica,manifestacion_publica,manifestacion_publica::2025-12,H0011,inna,False,,[],False
5476,2025-06-30,inna,region de antofagasta,region,aes chile;servicio de evaluacion ambiental (sea) de la region de antofagasta,Empresa,Institución estatal,solicitud de extension de plazo en proceso de evaluacion ambiental,otro,otro::2025-06,H0011,inna,False,,[],False
5477,2025-03-06,inna,antofagasta,region,"comunidad cientifica (teresa paneque, reinhard genzel), gonzalo lemus;proyecto inna (aes andes), servicio de evaluacion ambiental (sea)",Comunidad científica y activista ambiental,Proyecto y entidad estatal,alerta/critica cientifica y denuncia ambiental,administrativo_general,administrativo_general::2025-03,H0011,inna,False,,[],False
5486,2025-12-12,inna,antofagasta,locality,inna aes andes;jeannette jara tere paneque jose maza comunidad cientifica,politico|cientifico|comunidad,empresa|proyecto|institucion estatal,declaracion publica oposicion social,manifestacion_publica,manifestacion_publica::2025-12,H0011,inna,False,,[],False
5519,2026-01-24,inna,region de antofagasta,region,"aes andes proyecto inna;ministro de ciencia, tecnologia, conocimiento e innovacion, aldo valle",actor estatal,empresa|proyecto,retiro de proyecto,otro,otro::2026-01,H0011,inna,False,,[],False
5557,2025-03-18,inna,taltal,commune,"aes andes, proyecto inna;comunidad astronomica, autoridades",comunidad|autoridad|otro,empresa|proyecto,declaracion publica,manifestacion_publica,manifestacion_publica::2025-03,H0011,inna,False,,[],False
5591,2024-12-20,inna,taltal,commune,aes chile;servicio de evaluacion ambiental (sea),Empresa,Institución estatal,ingreso a tramitacion ambiental,otro,otro::2024-12,H0011,inna,False,,[],False
15341,2024-11-18,bronces integrado,cordillera de los andes,other,greenpeace chile;proyecto minero los bronces integrado,ONG,proyecto,protesta,manifestacion_publica,manifestacion_publica::2024-11,H0012,bronces integrado,False,,[],False
19126,2025-12-03,parque solar cordillera,lo barnechea,commune,"anglo american, aes andes;observante del proceso de participacion ciudadana",observante del proceso de participación ciudadana,empresa,recurso de reclamacion,administrativo_general,administrativo_general::2025-12,H0012,parque solar cordillera,False,,[],False
2184,2024-11-18,bronces integrado,los bronces,other,bronces integrado;greenpeace chile,ONG,proyecto,protesta,manifestacion_publica,manifestacion_publica::2024-11,H0012,bronces integrado,False,,[],False
2188,2024-07-05,bronces integrado,los bronces,other,bronces integrado;greenpeace,ONG,proyecto,campana de oposicion,otro,otro::2024-07,H0012,bronces integrado,False,,[],False
2190,2023-04-19,bronces integrado,los bronces,other,"gobierno de gabriel boric;greenpeace, fundacion terram, coordinadora por los glaciares",ONG ambientalista,comité de ministros,recurso judicial anunciado,judicial,judicial::2023-04,H0012,bronces integrado,False,,[],False
2193,2023-04-19,bronces integral,los bronces,other,gobierno de gabriel boric;greenpeace chile,ONG ambientalista,gobierno,denuncia publica,manifestacion_publica,manifestacion_publica::2023-04,H0012,bronces integral,False,,[],False
2207,2024-06-12,bronces integrado,santuario de la naturaleza yerba loca,protected_area,bronces integrado;greenpeace,ONG,proyecto,llamado publico con peticion,otro,otro::2024-06,H0012,bronces integrado,False,,[],False
2245,2023-04-18,bronces integrado,los bronces,other,anglo american;greenpeace chile,ONG,empresa,rechazo y amenaza de accion legal,otro,otro::2023-04,H0012,bronces integrado,False,,[],False
6004,2024-04-18,expansion de la mina los bronces,los bronces,other,anglo american;greenpeace,ONG,empresa,protesta,manifestacion_publica,manifestacion_publica::2024-04,H0012,expansion de la mina los bronces,False,,[],False
7145,2023-04-28,bronces integrado,cordillera de los andes,other,"anglo american los bronces integrado comite de ministros;fima, fundacion terram, fundacion plantae, chile sustentable, no+anglo",organizaciones ambientalistas,empresa|proyecto|institucion estatal,recurso judicial,judicial,judicial::2023-04,H0012,bronces integrado,False,,[],False
7146,2024-04-25,bronces integrado,region metropolitana de santiago,region,"anglo american, los bronces integrado;greenpeace",ONG,Empresa y proyecto,campana y peticion publica,otro,otro::2024-04,H0012,bronces integrado,False,,[],False
7147,2025-06-11,bronces integrado,lo barnechea,commune,"anglo american, proyecto los bronces integrado;vecinos, organizaciones sociales y ambientales, modatima, union comunal de juntas de vecinos de lo barnechea",Comunidades y organizaciones sociales/ambientales,Empresa y proyecto,reclamacion ante sea,administrativo_general,administrativo_general::2025-06,H0012,bronces integrado,False,,[],False
7148,2022-06-24,bronces integrado,santuario yerba loca,protected_area,"corporacion defensa de la cuenca del mapocho, juntas de vecinos, ong fima, chile ambiental;expansion mina los bronces integrado de anglo american",Comunidades y ONGs,Proyecto y empresa,reclamacion administrativa,administrativo_general,administrativo_general::2022-06,H0012,bronces integrado,False,,[],False
7149,2024-04-18,bronces integrado,los bronces,mine,"anglo american, los bronces integrado;greenpeace, modatima, no mas anglo, comunidades de lo barnechea y colina","ONG, organizaciones ambientales, movimientos sociales, comunidades locales",Empresa minera y proyecto,campana de ong y recursos judiciales/administrativos,otro,otro::2024-04,H0012,bronces integrado,False,,[],False
7153,2024-04-18,bronces integrado,region metropolitana de santiago,region,"bronces integrado, anglo american;greenpeace",ONG,Proyecto y Empresa,campana y llamado a la accion,otro,otro::2024-04,H0012,bronces integrado,False,,[],False
7159,2022-05-03,bronces integrado,los bronces,mine,anglo american;servicio de evaluacion ambiental (sea),Institución estatal,Empresa,rechazo administrativo,otro,otro::2022-05,H0012,bronces integrado,False,,[],False
7168,2023-04-17,bronces integrados,cordillera de los andes,other,anglo american;comite de ministros,institucion estatal,empresa,aprobacion administrativa con exigencias,otro,otro::2023-04,H0012,bronces integrados,False,,[],False
7169,2022-02-10,bronces integrados,los bronces,mine,anglo american / los bronces integrados;ciudadania / concejal de colina (catalina vergara) / movimiento mondatima,Comunidad / Organizacion Territorial / Autoridad Local,Empresa / Proyecto,participacion ciudadana / observaciones,participativo,participativo::2022-02,H0012,bronces integrados,False,,[],False
7171,2024-01-17,bronces integrado,lo barnechea,commune,"bronces integrado, angloamerican;modatima, greenpeace, investiga colina, consejeros regionales",Organizaciones sociales y ambientales,Proyecto minero y empresa,recurso de invalidacion,otro,otro::2024-01,H0012,bronces integrado,False,,[],False
7174,2024-04-18,proyecto de expansion de la mina los bronces,region metropolitana de santiago,region,greenpeace;proyecto de expansion de la mina los bronces,ONG,Proyecto minero,protesta,manifestacion_publica,manifestacion_publica::2024-04,H0012,proyecto de expansion de la mina los bronces,False,,[],False
7175,2022-05-04,proyecto integrado de los bronces (lbip),los bronces,mine,anglo american;servicio de evaluacion ambiental de chile (sea),Institución estatal,Empresa,rechazo de permiso ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2022-05,H0012,proyecto integrado de los bronces (lbip),False,,[],False
8668,2024-08-01,expansion de la mina los bronces,mina los bronces,mine,gobierno;greenpeace chile,ONG,autoridad,declaracion publica,manifestacion_publica,manifestacion_publica::2024-08,H0012,expansion de la mina los bronces,False,,[],False
8986,2024-01-17,bronces integrado,los bronces,other,"angloamerican;modatima, greenpeace, investiga colina",ONG,empresa,recurso de invalidacion,otro,otro::2024-01,H0012,bronces integrado,False,,[],False
3344,2025-12-03,volta,mejillones,commune,mae;servicio de evaluacion ambiental de la region de antofagasta,empresa,institución estatal,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
3348,2025-12-12,volta,mejillones,locality,comision de evaluacion (coeva) de antofagasta;mae (proyecto volta),institucion estatal,empresa,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
3406,2025-12-15,volta,mejillones,commune,comision de evaluacion ambiental (coeva);mejillones ammonia energy (mae),institución estatal,empresa,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
5265,2025-12-12,volta-planta de hidrogeno y amoniaco verde,mejillones,commune,comision de evaluacion ambiental (coeva) de antofagasta;mejillones ammonia energy (mae),empresa,institución estatal,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta-planta de hidrogeno y amoniaco verde,False,,[],False
5340,2024-02-22,volta,mejillones,locality,mae;proyecto volta,Empresa,Proyecto,tramitacion ambiental,otro,otro::2024-02,H0013,volta,False,,[],False
5447,2025-12-02,volta,mejillones,locality,mejillones ammonia energy (mae);servicio de evaluacion ambiental (sea) de antofagasta,Institución estatal,Empresa,recomendacion de aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
5462,2025-12-12,volta-planta de hidrogeno y amoniaco verde,mejillones,commune,comision de evaluacion ambiental (coeva) de antofagasta;mejillones ammonia energy (mae),empresa,institucion estatal,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta-planta de hidrogeno y amoniaco verde,False,,[],False
5471,2025-12-12,volta,mejillones,commune,comision de evaluacion ambiental (coeva) de antofagasta;mae (compania),institución estatal,empresa,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
5480,2025-10-10,volta,mejillones,locality,autoridades ambientales (implicito en tramitacion ambiental);mejillones ammonia energy (mae),Empresa,Institución estatal,tramitacion ambiental,otro,otro::2025-10,H0013,volta,False,,[],False
5488,2024-03-01,volta,mejillones,locality,mejillones ammonia energy (mae);servicio de evaluacion ambiental (sea),Empresa,Institución estatal,admision a tramite sea,otro,otro::2024-03,H0013,volta,False,,[],False
5495,2024-07-19,volta,mejillones,locality,costos sistemicos de la energia en chile;mae energy,Empresa,Sistema/Política Pública,alerta/denuncia publica,manifestacion_publica,manifestacion_publica::2024-07,H0013,volta,False,,[],False
5629,2025-12-03,volta,mejillones,locality,mae;servicio de evaluacion ambiental (sea),institucion estatal,empresa,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
5631,2025-12-15,proyecto volta,mejillones,locality,comision de evaluacion ambiental (coeva) de antofagasta;mejillones ammonia energy (mae),institución estatal,empresa,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,proyecto volta,False,,[],False
5640,2025-12-12,volta,mejillones,commune,comision de evaluacion ambiental de antofagasta (coeva);mae (proyecto volta),institución estatal,empresa,aprobacion ambiental,administrativo_autorizatorio,administrativo_autorizatorio::2025-12,H0013,volta,False,,[],False
5650,2025-12-12,volta,mejillones,commune,comision de evaluacion (coeva) de antofagasta;mejillones ammonia energy (mae) proyecto volta,institucion estatal,empresa|proyecto,aprobacion administrativa,otro,otro::2025-12,H0013,volta,False,,[],False
5657,2024-12-07,volta,mejillones,locality,mae (mejillones ammonia energy);sistema de evaluacion de impacto ambiental (sea),empresa,institucion estatal,evaluacion ambiental,otro,otro::2024-12,H0013,volta,False,,[],False
5663,2024-02-22,volta,mejillones,commune,mae;volta,empresa,proyecto,tramitacion ambiental,otro,otro::2024-02,H0013,volta,False,,[],False
5666,2024-12-12,proyecto volta,mejillones,locality,comunidad de mejillones;proyecto volta (mae),Comunidad,Empresa/Proyecto,acuerdo comunitario,acuerdo_contractual,acuerdo_contractual::2024-12,H0013,proyecto volta,False,,[],False
